ts_ms;time;gpsDate;lat;lon;alt;spd_kmh;pm1;pm25;pm10;pmsTempC;pmsHum;rtcTempC;batV;csq;sats;hdop;xtra_ok;sht31TempC;sht31Hum;resetReason
4817769;10:15:19;13-10-2025;-33.391.289;-70.499.969;945.3;0.0;0;1;2;28.8;25.1;30.25;3.77;23;5;1.0;1;0;0;TaskWatchdog
4820836;10:15:23;13-10-2025;-33.391.289;-70.499.969;945.3;0.0;0;1;2;28.9;25.3;30.50;3.69;23;5;1.0;1;0;0;TaskWatchdog
4823883;10:15:26;13-10-2025;-33.391.289;-70.499.969;945.3;0.0;0;3;3;28.9;25.1;30.50;3.74;23;5;1.0;1;0;0;TaskWatchdog
4826875;10:15:29;13-10-2025;-33.391.289;-70.499.969;945.3;0.0;0;3;4;28.9;25.1;30.50;3.78;23;5;1.0;1;0;0;TaskWatchdog
4829838;10:15:32;13-10-2025;-33.391.289;-70.499.969;945.4;0.0;0;3;3;29.0;24.9;30.50;3.80;23;5;1.0;1;0;0;TaskWatchdog
4832956;10:15:35;13-10-2025;-33.391.289;-70.499.969;945.4;0.0;0;3;3;29.0;24.8;30.50;3.83;23;5;1.0;1;0;0;TaskWatchdog
4836404;10:15:38;13-10-2025;-33.391.289;-70.499.969;945.4;0.0;0;2;2;29.1;24.9;30.50;3.77;23;5;1.0;1;0;0;TaskWatchdog
4839020;10:15:41;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.1;24.8;30.50;3.77;23;5;1.0;1;0;0;TaskWatchdog
4842476;10:15:44;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.2;24.7;30.50;3.74;23;5;1.1;1;0;0;TaskWatchdog
4845004;10:15:47;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.2;24.8;30.50;3.77;23;5;1.0;1;0;0;TaskWatchdog
4848033;10:15:50;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.2;24.7;30.50;3.79;23;5;1.0;1;0;0;TaskWatchdog
4851530;10:15:53;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;1;1;29.2;24.5;30.50;3.77;23;5;1.1;1;0;0;TaskWatchdog
4854036;10:15:56;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;1;1;29.3;24.6;30.75;3.84;23;5;1.1;1;0;0;TaskWatchdog
4857086;10:15:59;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;1;1;29.4;24.6;30.75;3.79;23;5;1.0;1;0;0;TaskWatchdog
4860437;10:16:02;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.4;24.5;30.75;3.78;23;5;1.1;1;0;0;TaskWatchdog
4863601;10:16:05;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.4;24.4;30.75;3.83;23;5;1.0;1;0;0;TaskWatchdog
4866194;10:16:08;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;3;3;29.4;24.4;30.75;3.82;23;5;1.1;1;0;0;TaskWatchdog
4869236;10:16:11;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;1;1;29.5;24.3;30.75;3.76;23;6;1.0;1;0;0;TaskWatchdog
4872274;10:16:14;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.5;24.3;31.00;3.74;23;6;1.0;1;0;0;TaskWatchdog
4875331;10:16:17;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;1;1;29.6;24.3;31.00;3.80;23;5;1.1;1;0;0;TaskWatchdog
4878367;10:16:20;13-10-2025;-33.391.289;-70.499.969;945.5;0.0;0;2;2;29.6;24.3;31.00;3.80;23;5;1.1;1;0;0;TaskWatchdog
4881836;10:16:24;13-10-2025;-33.391.285;-70.499.969;946.4;0.0;0;2;2;29.6;24.1;31.00;3.83;23;4;1.3;1;0;0;TaskWatchdog
4884397;10:16:26;13-10-2025;-33.391.293;-70.499.962;946.5;0.0;0;1;1;29.7;24.0;31.00;3.81;23;5;1.1;1;0;0;TaskWatchdog
4887394;10:16:29;13-10-2025;-33.391.289;-70.499.962;947.7;0.0;0;1;1;29.7;24.2;31.00;3.78;23;5;1.1;1;0;0;TaskWatchdog
4890400;10:16:32;13-10-2025;-33.391.293;-70.499.962;947.7;0.0;0;1;1;29.7;24.2;31.00;3.80;23;5;1.1;1;0;0;TaskWatchdog
4893476;10:16:35;13-10-2025;-33.391.293;-70.499.954;947.9;0.0;0;1;1;29.8;24.3;31.00;3.80;23;5;1.1;1;0;0;TaskWatchdog
4896877;10:16:39;13-10-2025;-33.391.293;-70.499.954;948.0;0.0;0;2;2;29.8;24.3;31.00;3.80;23;5;1.1;1;0;0;TaskWatchdog
4899485;10:16:41;13-10-2025;-33.391.289;-70.499.954;948.1;0.0;0;1;1;29.8;24.1;31.00;3.82;23;5;1.1;1;0;0;TaskWatchdog
4902520;10:16:44;13-10-2025;-33.391.289;-70.499.954;948.3;0.0;0;1;1;29.9;24.1;31.00;3.79;23;5;1.1;1;0;0;TaskWatchdog
4905926;10:16:48;13-10-2025;-33.391.289;-70.499.954;948.3;0.0;0;2;2;30.0;24.0;31.25;3.81;23;5;1.1;1;0;0;TaskWatchdog
4908596;10:16:50;13-10-2025;-33.391.289;-70.499.954;948.5;0.0;0;1;1;30.0;24.0;31.25;3.80;23;5;1.1;1;0;0;TaskWatchdog
4911539;10:16:53;13-10-2025;-33.391.289;-70.499.954;948.5;0.0;0;2;2;30.1;24.0;31.25;3.81;23;5;1.1;1;0;0;TaskWatchdog
4914673;10:16:56;13-10-2025;-33.391.289;-70.499.954;948.6;0.0;0;1;2;30.1;24.0;31.25;3.79;23;6;1.0;1;0;0;TaskWatchdog
4918103;10:17:00;13-10-2025;-33.391.289;-70.499.954;948.6;0.0;0;2;3;30.1;23.9;31.25;3.79;23;6;1.0;1;0;0;TaskWatchdog
4920677;10:17:02;13-10-2025;-33.391.289;-70.499.954;948.5;0.0;0;2;2;30.2;23.8;31.25;3.81;23;5;1.1;1;0;0;TaskWatchdog
4924078;10:17:06;13-10-2025;-33.391.289;-70.499.954;948.4;0.0;0;1;1;30.3;23.8;31.25;3.81;23;5;1.1;1;0;0;TaskWatchdog
4926797;10:17:08;13-10-2025;-33.391.289;-70.499.954;948.4;0.0;0;1;1;30.3;23.7;31.25;3.78;23;6;1.0;1;0;0;TaskWatchdog
4929846;10:17:12;13-10-2025;-33.391.289;-70.499.954;948.4;0.0;0;2;2;30.3;23.7;31.25;3.78;23;6;1.0;1;0;0;TaskWatchdog
4932759;10:17:14;13-10-2025;-33.391.289;-70.499.954;948.4;0.0;0;1;1;30.4;23.8;31.50;3.78;23;4;1.1;1;0;0;TaskWatchdog
4935795;10:17:17;13-10-2025;-33.391.289;-70.499.954;948.4;0.0;0;2;2;30.4;23.7;31.50;3.81;23;3;1.2;1;0;0;TaskWatchdog
4939255;10:17:21;13-10-2025;-33.391.289;-70.499.954;948.3;0.0;0;1;1;30.4;23.6;31.50;3.76;23;3;1.3;1;0;0;TaskWatchdog
4941963;10:17:24;13-10-2025;-33.391.293;-70.499.954;948.3;0.0;0;1;1;30.5;23.5;31.50;3.75;23;3;1.3;1;0;0;TaskWatchdog
4944835;10:17:27;13-10-2025;-33.391.289;-70.499.954;948.3;0.0;0;2;2;30.5;23.6;31.50;3.77;23;3;1.3;1;0;0;TaskWatchdog
4947927;10:17:30;13-10-2025;-33.391.289;-70.499.954;948.3;0.0;0;1;1;30.6;23.4;31.50;3.82;23;3;1.3;1;0;0;TaskWatchdog
4951353;10:17:33;13-10-2025;-33.391.293;-70.499.954;948.2;0.0;0;1;1;30.6;23.4;31.50;3.73;23;2;1.5;1;0;0;TaskWatchdog
4953954;10:17:36;13-10-2025;-33.391.293;-70.499.954;948.1;0.0;0;1;1;30.6;23.4;31.50;3.69;23;3;1.4;1;0;0;TaskWatchdog
4957073;10:17:39;13-10-2025;-33.391.293;-70.499.954;948.1;0.0;0;2;2;30.7;23.4;31.50;3.79;23;3;1.4;1;0;0;TaskWatchdog
4960128;10:17:42;13-10-2025;-33.391.293;-70.499.954;948.1;0.0;0;1;1;30.7;23.4;31.75;3.80;23;2;1.5;1;0;0;TaskWatchdog
4963477;10:17:45;13-10-2025;-33.391.293;-70.499.954;948.1;0.0;0;1;1;30.7;23.3;31.75;3.76;23;2;1.5;1;0;0;TaskWatchdog
4966035;10:17:48;13-10-2025;-33.391.293;-70.499.954;948.0;0.0;0;1;1;30.7;23.1;31.75;3.75;23;2;1.5;1;0;0;TaskWatchdog
4969077;10:17:51;13-10-2025;-33.391.293;-70.499.954;948.0;0.0;0;1;1;30.8;23.2;31.75;3.74;23;2;1.5;1;0;0;TaskWatchdog
4972522;10:17:54;13-10-2025;-33.391.293;-70.499.954;948.0;0.0;0;1;1;30.8;23.2;31.75;3.77;23;2;1.5;1;0;0;TaskWatchdog
4975153;10:17:57;13-10-2025;-33.391.293;-70.499.954;948.0;0.0;0;1;1;30.8;23.4;31.75;3.78;23;4;1.1;1;0;0;TaskWatchdog
4978581;10:18:00;13-10-2025;-33.391.293;-70.499.954;948.0;0.0;0;0;0;30.8;23.0;31.75;3.76;23;4;1.1;1;0;0;TaskWatchdog
4981715;10:18:03;13-10-2025;-33.391.293;-70.499.954;948.0;0.0;0;0;0;30.8;23.0;31.75;3.63;23;4;1.1;1;0;0;TaskWatchdog
4984292;10:18:06;13-10-2025;-33.391.293;-70.499.954;947.9;0.0;0;0;0;30.9;23.1;31.75;3.68;23;4;1.1;1;0;0;TaskWatchdog
4987755;10:18:09;13-10-2025;-33.391.293;-70.499.954;947.9;0.0;0;0;0;30.9;23.3;31.75;3.78;23;4;1.1;1;0;0;TaskWatchdog
4990702;10:18:12;13-10-2025;-33.391.293;-70.499.954;947.8;0.0;0;0;0;31.0;23.1;32.00;3.76;23;4;1.1;1;0;0;TaskWatchdog
4993248;10:18:15;13-10-2025;-33.391.293;-70.499.954;947.8;0.0;0;0;0;31.0;23.1;32.00;3.69;23;4;1.1;1;0;0;TaskWatchdog
4996271;10:18:18;13-10-2025;-33.391.293;-70.499.954;947.7;0.0;0;0;0;31.0;23.0;32.00;3.80;23;4;1.1;1;0;0;TaskWatchdog
4999398;10:18:21;13-10-2025;-33.391.293;-70.499.954;947.7;0.0;0;0;0;31.1;23.0;32.00;3.75;23;3;1.4;1;0;0;TaskWatchdog
5002367;10:18:24;13-10-2025;-33.391.293;-70.499.954;947.7;0.0;0;0;0;31.1;23.1;32.00;3.75;23;4;1.2;1;0;0;TaskWatchdog
5005401;10:18:27;13-10-2025;-33.391.293;-70.499.954;947.6;0.0;0;0;0;31.1;22.9;32.00;3.77;23;4;1.2;1;0;0;TaskWatchdog
5008474;10:18:30;13-10-2025;-33.391.293;-70.499.954;947.6;0.0;0;0;0;31.1;22.8;32.00;3.71;23;2;1.6;1;0;0;TaskWatchdog
5011399;10:18:33;13-10-2025;-33.391.293;-70.499.954;947.6;0.0;0;0;0;31.2;22.8;32.00;3.77;23;3;1.4;1;0;0;TaskWatchdog
5014451;10:18:36;13-10-2025;-33.391.293;-70.499.954;947.6;0.0;0;0;0;31.2;22.6;32.00;3.74;23;3;1.4;1;0;0;TaskWatchdog
5017457;10:18:39;13-10-2025;-33.391.293;-70.499.954;947.6;0.0;0;0;0;31.2;23.0;32.00;3.73;23;3;1.3;1;0;0;TaskWatchdog
5020443;10:18:42;13-10-2025;-33.391.296;-70.499.954;947.5;0.0;0;1;1;31.3;22.8;32.00;3.76;23;4;1.2;1;0;0;TaskWatchdog
5023470;10:18:45;13-10-2025;-33.391.296;-70.499.954;947.5;0.0;0;1;1;31.3;22.8;32.00;3.77;23;3;1.3;1;0;0;TaskWatchdog
5026926;10:18:49;13-10-2025;-33.391.296;-70.499.954;947.4;0.0;0;1;1;31.3;22.7;32.00;3.77;23;4;1.3;1;0;0;TaskWatchdog
5029434;10:18:51;13-10-2025;-33.391.296;-70.499.954;947.4;0.0;0;1;1;31.3;22.7;32.25;3.75;23;4;1.3;1;0;0;TaskWatchdog
5032940;10:18:55;13-10-2025;-33.391.296;-70.499.954;947.4;0.0;0;1;1;31.4;22.8;32.25;3.78;23;4;1.3;1;0;0;TaskWatchdog
5036083;10:18:58;13-10-2025;-33.391.296;-70.499.954;947.3;0.0;0;1;1;31.4;22.6;32.25;3.77;23;4;1.3;1;0;0;TaskWatchdog
5039110;10:19:01;13-10-2025;-33.391.296;-70.499.947;947.3;0.0;0;1;1;31.4;22.7;32.25;3.73;23;4;1.3;1;0;0;TaskWatchdog
5042181;10:19:04;13-10-2025;-33.391.296;-70.499.947;947.2;0.0;0;1;1;31.5;22.7;32.25;3.77;23;5;1.1;1;0;0;TaskWatchdog
5044760;10:19:06;13-10-2025;-33.391.312;-70.499.931;945.3;0.0;0;1;1;31.5;22.8;32.25;3.80;23;5;1.1;1;0;0;TaskWatchdog
5047772;10:19:09;13-10-2025;-33.391.312;-70.499.931;945.3;0.0;0;1;1;31.5;22.7;32.25;3.74;23;5;1.1;1;0;0;TaskWatchdog
5050837;10:19:13;13-10-2025;-33.391.312;-70.499.931;945.3;0.0;0;0;0;31.5;22.6;32.25;3.80;23;5;1.1;1;0;0;TaskWatchdog
5054368;10:19:16;13-10-2025;-33.391.312;-70.499.931;945.3;0.0;0;0;0;31.6;22.6;32.25;3.77;23;5;1.1;1;0;0;TaskWatchdog
5056843;10:19:19;13-10-2025;-33.391.312;-70.499.931;945.7;0.0;0;0;0;31.6;22.5;32.25;3.74;23;5;1.1;1;0;0;TaskWatchdog
5060402;10:19:22;13-10-2025;-33.391.312;-70.499.931;945.8;0.0;0;0;0;31.6;22.6;32.50;3.77;23;5;1.1;1;0;0;TaskWatchdog
5062919;10:19:25;13-10-2025;-33.391.312;-70.499.931;945.8;0.0;0;0;0;31.7;22.7;32.50;3.78;23;5;1.1;1;0;0;TaskWatchdog
5065973;10:19:28;13-10-2025;-33.391.312;-70.499.931;945.7;0.0;0;0;0;31.7;22.7;32.50;3.78;23;5;1.1;1;0;0;TaskWatchdog
5069401;10:19:31;13-10-2025;-33.391.312;-70.499.931;945.7;0.0;0;1;1;31.7;22.6;32.50;3.76;23;5;1.1;1;0;0;TaskWatchdog
5071961;10:19:34;13-10-2025;-33.391.312;-70.499.931;945.7;0.0;0;1;1;31.7;22.6;32.25;3.78;23;5;1.1;1;0;0;TaskWatchdog
5074995;10:19:37;13-10-2025;-33.391.331;-70.499.908;943.3;0.0;0;1;1;31.7;22.6;32.50;3.74;23;5;1.1;1;0;0;TaskWatchdog
5078074;10:19:40;13-10-2025;-33.391.342;-70.499.886;941.0;0.0;0;1;1;31.8;22.5;32.50;3.77;23;5;1.1;1;0;0;TaskWatchdog
5080960;10:19:43;13-10-2025;-33.391.354;-70.499.886;938.9;1.5;0;0;0;31.8;22.4;32.50;3.78;23;5;1.1;1;0;0;TaskWatchdog
5084034;10:19:46;13-10-2025;-33.391.365;-70.499.870;937.7;0.0;0;0;0;31.8;22.3;32.50;3.64;23;5;1.1;1;0;0;TaskWatchdog
5087603;10:19:49;13-10-2025;-33.391.361;-70.499.878;937.1;0.0;0;0;0;31.9;22.6;32.50;3.78;23;5;1.1;1;0;0;TaskWatchdog
5090038;10:19:52;13-10-2025;-33.391.361;-70.499.878;937.1;0.0;0;0;0;31.9;22.3;32.50;3.79;23;5;1.1;1;0;0;TaskWatchdog
5093074;10:19:55;13-10-2025;-33.391.361;-70.499.878;937.1;0.0;0;0;0;32.0;22.6;32.75;3.76;23;6;1.0;1;0;0;TaskWatchdog
5096121;10:19:58;13-10-2025;-33.391.361;-70.499.878;937.1;0.0;0;0;0;32.0;22.4;32.50;3.77;23;6;1.0;1;0;0;TaskWatchdog
5099156;10:20:01;13-10-2025;-33.391.365;-70.499.878;936.9;0.0;0;0;0;32.0;22.3;32.50;3.75;23;6;1.0;1;0;0;TaskWatchdog
5102201;10:20:04;13-10-2025;-33.391.376;-70.499.870;937.3;0.7;0;0;0;32.0;22.3;32.75;3.78;23;6;1.0;1;0;0;TaskWatchdog
5105239;10:20:07;13-10-2025;-33.391.380;-70.499.863;936.5;0.0;0;0;0;32.0;22.2;32.75;3.78;23;6;1.0;1;0;0;TaskWatchdog
5108747;10:20:10;13-10-2025;-33.391.380;-70.499.863;936.5;0.0;0;0;0;32.1;22.2;32.75;3.77;23;5;1.1;1;0;0;TaskWatchdog
5111238;10:20:13;13-10-2025;-33.391.380;-70.499.863;936.5;0.0;0;0;0;32.1;22.1;32.75;3.72;23;5;1.1;1;0;0;TaskWatchdog
5114806;10:20:16;13-10-2025;-33.391.380;-70.499.863;936.5;0.0;0;0;0;32.2;22.1;32.75;3.78;23;5;1.1;1;0;0;TaskWatchdog
5117206;10:20:19;13-10-2025;-33.391.384;-70.499.863;937.1;0.0;0;0;0;32.2;22.3;32.75;3.78;23;5;1.1;1;0;0;TaskWatchdog
5120876;10:20:23;13-10-2025;-33.391.384;-70.499.863;937.2;0.0;0;0;0;32.2;22.2;32.75;3.74;23;5;1.1;1;0;0;TaskWatchdog
5123353;10:20:25;13-10-2025;-33.391.384;-70.499.863;939.3;0.0;0;0;0;32.2;22.0;33.00;3.79;23;5;1.1;1;0;0;TaskWatchdog
5126347;10:20:28;13-10-2025;-33.391.384;-70.499.863;940.0;0.0;0;0;0;32.2;22.0;32.75;3.74;23;5;1.1;1;0;0;TaskWatchdog
5129395;10:20:31;13-10-2025;-33.391.399;-70.499.855;939.6;0.0;0;0;0;32.3;22.1;32.75;3.76;23;5;1.1;1;0;0;TaskWatchdog
5132364;10:20:34;13-10-2025;-33.391.396;-70.499.863;940.4;0.0;0;0;0;32.3;22.2;33.00;3.77;23;5;1.1;1;0;0;TaskWatchdog
5135457;10:20:37;13-10-2025;-33.391.399;-70.499.863;940.4;0.0;0;1;1;32.3;22.1;33.00;3.78;23;5;1.1;1;0;0;TaskWatchdog
5138453;10:20:40;13-10-2025;-33.391.399;-70.499.863;940.4;0.0;0;1;1;32.4;21.9;33.00;3.81;23;5;1.1;1;0;0;TaskWatchdog
5141857;10:20:44;13-10-2025;-33.391.399;-70.499.863;940.5;0.0;0;1;1;32.4;21.9;33.00;3.74;23;5;1.1;1;0;0;TaskWatchdog
5144876;10:20:47;13-10-2025;-33.391.396;-70.499.863;942.0;0.0;0;1;1;32.4;21.8;33.00;3.76;23;5;1.1;1;0;0;TaskWatchdog
5147754;10:20:49;13-10-2025;-33.391.396;-70.499.863;942.1;0.0;0;1;1;32.4;22.0;33.25;3.77;23;5;1.1;1;0;0;TaskWatchdog
5150516;10:20:52;13-10-2025;-33.391.396;-70.499.863;942.2;0.0;0;1;1;32.5;21.9;33.00;3.78;23;5;1.1;1;0;0;TaskWatchdog
5153570;10:20:55;13-10-2025;-33.391.396;-70.499.863;942.0;0.0;0;1;1;32.5;22.0;33.25;3.76;23;5;1.2;1;0;0;TaskWatchdog
5156513;10:20:58;13-10-2025;-33.391.399;-70.499.863;941.9;0.0;0;1;1;32.5;22.0;33.00;3.74;23;5;1.2;1;0;0;TaskWatchdog
5160400;10:21:02;13-10-2025;-33.391.399;-70.499.870;941.9;0.0;0;0;0;32.5;21.8;33.25;3.81;23;5;1.2;1;0;0;TaskWatchdog
5162599;10:21:04;13-10-2025;-33.391.399;-70.499.870;941.8;0.0;0;0;0;32.6;21.8;33.25;3.78;23;5;1.2;1;0;0;TaskWatchdog
5165715;10:21:07;13-10-2025;-33.391.399;-70.499.870;941.7;0.0;0;0;0;32.6;21.7;33.25;3.78;23;5;1.2;1;0;0;TaskWatchdog
5168698;10:21:10;13-10-2025;-33.391.399;-70.499.870;941.7;0.0;0;0;0;32.6;21.6;33.25;3.76;23;4;1.3;1;0;0;TaskWatchdog
5171710;10:21:13;13-10-2025;-33.391.388;-70.499.893;943.4;0.0;0;0;0;32.7;21.7;33.25;3.78;23;4;1.3;1;0;0;TaskWatchdog
5174752;10:21:16;13-10-2025;-33.391.396;-70.499.901;942.8;0.0;0;0;0;32.7;21.8;33.25;3.75;23;4;1.3;1;0;0;TaskWatchdog
5177789;10:21:19;13-10-2025;-33.391.399;-70.499.908;941.5;0.0;0;0;0;32.8;21.7;33.25;3.70;23;4;1.3;1;0;0;TaskWatchdog
5180715;10:21:22;13-10-2025;-33.391.403;-70.499.916;940.8;0.0;0;0;0;32.7;21.7;33.25;3.66;23;4;1.3;1;0;0;TaskWatchdog
5183794;10:21:25;13-10-2025;-33.391.403;-70.499.916;940.7;0.0;0;0;0;32.8;21.6;33.25;3.77;23;4;1.3;1;0;0;TaskWatchdog
5187436;10:21:29;13-10-2025;-33.391.403;-70.499.916;940.7;0.0;0;0;0;32.8;21.6;33.25;3.73;23;4;1.3;1;0;0;TaskWatchdog
5189915;10:21:32;13-10-2025;-33.391.403;-70.499.916;940.7;0.0;0;0;0;32.9;21.7;33.25;3.73;23;4;1.3;1;0;0;TaskWatchdog
5193372;10:21:35;13-10-2025;-33.391.403;-70.499.916;940.7;0.0;0;0;0;32.9;21.4;33.50;3.76;23;4;1.3;1;0;0;TaskWatchdog
5195970;10:21:38;13-10-2025;-33.391.403;-70.499.916;940.7;0.0;0;0;0;32.9;21.5;33.25;3.72;23;4;1.3;1;0;0;TaskWatchdog
5199056;10:21:41;13-10-2025;-33.391.399;-70.499.916;941.0;0.0;0;0;0;33.0;21.2;33.50;3.73;23;4;1.3;1;0;0;TaskWatchdog
5202052;10:21:44;13-10-2025;-33.391.411;-70.499.908;939.1;0.0;0;0;0;33.0;21.6;33.50;3.79;23;4;1.3;1;0;0;TaskWatchdog
5205114;10:21:47;13-10-2025;-33.391.411;-70.499.908;939.1;0.0;0;0;0;33.0;21.5;33.50;3.77;23;4;1.3;1;0;0;TaskWatchdog
5208112;10:21:50;13-10-2025;-33.391.415;-70.499.908;938.2;0.0;0;0;0;33.0;21.5;33.50;3.78;23;4;1.2;1;0;0;TaskWatchdog
5211154;10:21:53;13-10-2025;-33.391.415;-70.499.908;938.2;0.0;0;1;1;33.1;21.4;33.50;3.79;23;4;1.2;1;0;0;TaskWatchdog
5214121;10:21:56;13-10-2025;-33.391.430;-70.499.893;936.4;0.0;0;1;1;33.1;21.5;33.50;3.80;23;4;1.2;1;0;0;TaskWatchdog
5217589;10:21:59;13-10-2025;-33.391.430;-70.499.886;936.4;0.0;0;1;1;33.1;21.4;33.50;3.75;23;4;1.3;1;0;0;TaskWatchdog
5220723;10:22:02;13-10-2025;-33.391.434;-70.499.893;935.4;0.0;0;1;1;33.2;21.4;33.50;3.77;23;2;1.3;1;0;0;TaskWatchdog
5223654;10:22:05;13-10-2025;-33.391.441;-70.499.886;934.4;0.0;0;1;1;33.2;21.4;33.50;3.75;23;2;1.3;1;0;0;TaskWatchdog
5226237;10:22:08;13-10-2025;-33.391.441;-70.499.886;934.2;0.0;0;1;1;33.2;21.3;33.50;3.72;23;2;1.3;1;0;0;TaskWatchdog
5229235;10:22:11;13-10-2025;-33.391.441;-70.499.886;934.2;0.0;0;1;1;33.3;21.3;33.75;3.78;23;2;1.3;1;0;0;TaskWatchdog
5232274;10:22:14;13-10-2025;-33.391.449;-70.499.878;934.3;0.0;0;1;1;33.3;21.4;33.75;3.72;23;3;1.3;1;0;0;TaskWatchdog
5235354;10:22:17;13-10-2025;-33.391.449;-70.499.878;934.3;0.0;0;1;1;33.4;21.2;33.50;3.75;23;4;1.2;1;0;0;TaskWatchdog
5238401;10:22:20;13-10-2025;-33.391.449;-70.499.878;934.3;0.0;0;1;1;33.4;21.2;33.50;3.78;23;4;1.2;1;0;0;TaskWatchdog
5241835;10:22:24;13-10-2025;-33.391.449;-70.499.878;934.3;0.0;0;1;1;33.4;21.1;33.75;3.75;23;3;1.3;1;0;0;TaskWatchdog
5244394;10:22:26;13-10-2025;-33.391.449;-70.499.878;934.3;0.0;0;1;1;33.5;21.0;33.75;3.75;23;5;1.1;1;0;0;TaskWatchdog
5247397;10:22:29;13-10-2025;-33.391.445;-70.499.870;934.8;0.0;0;1;1;33.5;21.0;33.75;3.77;23;5;1.1;1;0;0;TaskWatchdog
5250434;10:22:32;13-10-2025;-33.391.445;-70.499.870;934.9;0.0;0;1;1;33.4;21.1;33.75;3.75;23;3;1.3;1;0;0;TaskWatchdog
5253475;10:22:35;13-10-2025;-33.391.445;-70.499.870;934.9;0.0;0;1;1;33.5;21.1;33.75;3.75;23;3;1.3;1;0;0;TaskWatchdog
5256431;10:22:38;13-10-2025;-33.391.445;-70.499.870;935.0;0.0;0;1;1;33.5;21.1;33.75;3.73;23;3;1.3;1;0;0;TaskWatchdog
5259482;10:22:41;13-10-2025;-33.391.438;-70.499.878;935.9;0.6;0;2;2;33.5;21.0;33.75;3.78;23;3;1.3;1;0;0;TaskWatchdog
5263015;10:22:45;13-10-2025;-33.391.422;-70.499.886;937.4;0.0;0;2;2;33.6;21.1;33.75;3.77;23;3;1.3;1;0;0;TaskWatchdog
5265636;10:22:47;13-10-2025;-33.391.422;-70.499.886;937.5;0.0;0;2;2;33.6;20.9;33.75;3.75;23;5;1.0;1;0;0;TaskWatchdog
5268635;10:22:50;13-10-2025;-33.391.422;-70.499.886;937.5;0.0;0;2;2;33.6;20.9;34.00;3.77;23;5;1.0;1;0;0;TaskWatchdog
5271647;10:22:53;13-10-2025;-33.391.422;-70.499.886;937.5;0.0;0;1;1;33.7;20.9;33.75;3.74;23;4;1.2;1;0;0;TaskWatchdog
5274568;10:22:56;13-10-2025;-33.391.418;-70.499.886;937.6;0.0;0;1;1;33.7;20.9;34.00;3.76;23;4;1.2;1;0;0;TaskWatchdog
5278117;10:23:00;13-10-2025;-33.391.418;-70.499.886;937.6;0.0;0;1;1;33.7;20.9;34.00;3.76;23;3;1.3;1;0;0;TaskWatchdog
5280679;10:23:02;13-10-2025;-33.391.418;-70.499.886;937.6;0.0;0;1;1;33.7;20.9;33.75;3.74;23;4;1.2;1;0;0;TaskWatchdog
5283715;10:23:05;13-10-2025;-33.391.418;-70.499.886;937.6;0.0;0;1;1;33.7;20.9;34.00;3.77;23;4;1.2;1;0;0;TaskWatchdog
5287332;10:23:09;13-10-2025;-33.391.418;-70.499.886;937.6;0.0;0;1;1;33.8;20.8;34.00;3.78;23;3;1.3;1;0;0;TaskWatchdog
5289795;10:23:11;13-10-2025;-33.391.418;-70.499.886;937.6;0.0;0;1;1;33.8;20.7;34.00;3.78;23;3;1.3;1;0;0;TaskWatchdog
5293363;10:23:15;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;1;1;33.8;20.9;34.00;3.76;23;4;1.1;1;0;0;TaskWatchdog
5296327;10:23:18;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;1;1;33.9;20.7;34.00;3.72;23;4;1.1;1;0;0;TaskWatchdog
5298834;10:23:21;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;1;2;33.9;20.5;34.00;3.74;23;5;1.0;1;0;0;TaskWatchdog
5301912;10:23:24;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;2;2;33.9;20.7;34.00;3.74;23;5;1.0;1;0;0;TaskWatchdog
5304934;10:23:27;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;1;2;33.9;20.7;34.00;3.78;23;5;1.0;1;0;0;TaskWatchdog
5307954;10:23:30;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;1;2;33.9;20.8;34.25;3.76;23;5;1.0;1;0;0;TaskWatchdog
5311027;10:23:33;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;1;1;34.0;20.7;34.00;3.75;23;5;1.0;1;0;0;TaskWatchdog
5314012;10:23:36;13-10-2025;-33.391.418;-70.499.893;937.6;0.0;0;1;1;34.0;20.7;34.25;3.77;23;5;1.0;1;0;0;TaskWatchdog
